SpecialSymbolsCount;WordsCount;SymbolCount;lowercase;uppercase;LastSymbolPd;FirstKeyWord;PrevElementMark;CurElementMark;NextElementMark;FullBold;FullItalic;Alignment;KeepLinesTogether;KeepWithNext;1Indentation;LineSpacing;NoSpaceBetweenParagraphsOfSameStyle;OutlineLevel;PageBreakBefore;RightIndentation;SpaceAfter;SpaceBefore;SpecialIndentation
19;39;279;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;20;138;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;45;348;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
14;66;491;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
14;50;433;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
3;16;149;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;29;215;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;55;446;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;41;353;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.5;0;0;0;0;8;0;0
5;15;137;0;0;3;3;4;5;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;8;68;0;0;3;2;5;3;0;1;0;3;0;0;0;1.5;0;2;0;0;0;0;-35.45
8;54;393;0;0;0;6;3;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;13;106;0;0;3;4;0;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
15;72;587;0;0;0;6;6;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;6;55;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;33;184;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
3;11;97;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
12;50;436;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
4;26;214;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.079166667;0;0;0;0;8;0;0
3;13;110;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;58;442;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
10;60;495;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.079166667;0;0;0;0;8;0;0
4;19;169;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;17;103;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;16;135;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;28;207;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
32;88;598;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;1;0;0;0;1.079166667;0;0;0;0;8;0;0
1;12;103;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;52;481;0;0;3;6;5;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;1;3;6;0;1;0;1;0;2;0;0;0;1.5;0;2;0;0;0;0;-35.45
3;33;317;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;26;271;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;21;223;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;31;262;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;28;235;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;5;35;0;0;3;2;1;3;0;1;0;3;0;0;35.45;1.5;0;2;0;0;0;0;0
6;27;278;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;13;112;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;2;4;5;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;7;69;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;11;98;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;47;422;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;36;292;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;64;554;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;53;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;18;173;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;45;375;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;58;488;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;22;148;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;24;156;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;1;3;6;0;1;0;1;0;2;0;0;0;1.5;0;2;0;0;0;0;-35.45
14;61;598;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;23;222;0;0;0;6;0;0;1;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;50;385;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;20;176;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
2;21;140;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
2;13;109;0;0;3;3;4;5;4;0;0;2;0;0;53.45;1.5;1;0;0;0;0;0;0
3;7;43;0;0;3;3;4;5;2;0;0;2;0;0;53.45;1.5;1;0;0;0;0;0;0
3;9;69;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;1;0;0;0;0;0;-35.45
3;8;69;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;1;0;0;0;0;0;0
3;9;59;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;19;172;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
3;8;54;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;31;219;0;0;0;6;5;0;3;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
6;19;177;0;0;3;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;45;391;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;51;392;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;27;226;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;47;384;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;5;42;0;0;3;2;0;3;0;1;0;3;0;0;35.45;1.5;0;2;0;0;0;0;0
4;16;122;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;13;123;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;39;302;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;2;16;0;1;3;5;0;4;5;0;0;2;0;0;0;1.5;0;0;0;0;8;0;0
2;12;113;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;47;365;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
15;39;314;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;9;55;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;8;0;-35.45
10;32;248;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;20;179;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;11;75;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;12;95;0;0;3;3;4;5;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;42;313;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;47;410;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;13;114;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
3;13;110;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;16;136;0;0;3;3;4;5;1;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;1;3;6;5;1;0;1;0;2;0;0;0;1.5;0;2;0;0;0;0;-35.45
4;26;232;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;14;111;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;44;347;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;24;227;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;30;277;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;1;10;0;1;3;6;0;1;0;1;0;2;0;1;0;1.5;0;1;1;0;0;0;-35.45
5;27;236;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;64;595;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;29;236;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;25;238;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;27;234;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;29;253;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;27;290;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;66;0;0;1;6;0;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;27;257;0;0;0;1;0;2;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
16;30;238;0;0;0;1;2;2;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
17;33;268;0;0;0;1;2;2;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;1;8;0;1;3;6;0;1;0;1;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;31;209;0;0;0;6;1;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;33;242;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;35;249;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
12;73;493;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;43;367;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;26;234;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;27;0;1;3;0;0;1;3;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
1;3;24;0;0;3;2;1;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
9;57;400;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;40;308;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;36;276;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;40;290;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;25;187;0;0;0;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;15;79;0;0;0;6;2;0;2;0;0;1;0;0;0;1.5;1;0;0;0;0;0;-35.45
5;16;82;0;0;0;6;2;0;2;0;0;1;0;0;0;1.5;1;0;0;0;0;0;-35.45
4;15;79;0;0;0;6;2;0;2;0;0;1;0;0;0;1.5;1;0;0;0;0;0;-35.45
4;15;80;0;0;0;6;2;0;0;0;0;1;0;0;0;1.5;1;0;0;0;0;0;-35.45
3;9;73;0;0;3;6;0;0;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;6;48;0;0;0;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;14;100;0;0;3;6;5;0;0;0;0;1;1;1;0;1.5;0;3;0;0;0;0;-35.45
5;19;127;0;0;0;6;0;0;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;10;54;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;44;307;0;0;0;6;5;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;8;50;0;0;3;6;0;0;0;0;0;1;1;1;0;1.5;0;3;0;0;0;0;-35.45
5;27;185;0;0;3;6;0;0;6;0;0;1;1;1;0;1.5;0;3;0;0;0;0;-35.45
2;9;55;0;0;3;4;6;7;4;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;47;324;0;0;0;6;4;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;14;76;0;0;3;6;0;0;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;10;54;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;10;0;0
2;15;111;0;0;0;6;5;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;24;157;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;11;91;0;0;3;6;0;0;4;0;0;2;1;1;0;1.5;0;3;0;0;0;2;0
2;11;53;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;8;0;0
5;20;136;0;0;0;6;5;0;0;0;0;1;0;0;0;1.5;0;0;0;0;8;0;0
4;10;68;0;0;3;6;0;0;4;0;0;1;1;1;0;1.5;0;3;0;0;0;2;0
2;10;54;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;8;0;0
2;10;55;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;8;0;0
5;36;274;0;0;0;6;5;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;9;70;0;0;0;6;0;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;17;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
10;68;562;0;0;0;6;3;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;18;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
7;34;264;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;29;218;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;34;263;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;22;175;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;37;275;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;46;345;0;0;0;6;0;0;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;6;48;0;0;3;4;6;7;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;21;0;0;3;2;7;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
1;4;36;0;0;1;6;3;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
21;48;338;0;0;0;6;9;0;14;0;0;1;0;0;107.3;1.5;1;0;0;0;10;0;0
1;11;92;0;0;0;6;14;0;8;0;0;1;0;0;107.3;1.5;1;0;0;0;10;0;0
5;21;143;0;0;0;6;8;0;0;0;0;1;0;0;107.3;1.5;1;0;0;0;10;0;0
2;13;110;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;10;0;0
1;8;52;0;0;3;6;0;0;4;0;0;1;0;0;0;1.5;0;0;0;0;10;0;0
1;6;41;0;0;3;3;4;5;2;0;0;2;0;0;0;1.5;1;0;0;0;0;0;-35.45
1;6;42;0;0;3;3;4;5;2;0;0;2;0;0;0;1.5;1;0;0;0;0;0;-35.45
4;21;115;0;0;0;1;2;2;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;36;0;0;3;3;4;5;1;0;0;2;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;25;0;1;3;0;5;1;3;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
1;4;40;0;0;3;2;1;3;3;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
2;3;23;0;0;3;2;3;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
17;87;759;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
13;84;650;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;42;338;0;0;0;6;0;0;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;5;48;0;0;0;3;4;5;3;0;0;2;0;0;0;1.5;1;0;0;0;0;0;-35.45
3;3;23;0;0;3;2;5;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
22;100;787;0;0;0;6;3;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;5;38;0;0;3;2;0;3;3;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
2;4;21;0;0;3;2;3;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
2;13;99;0;0;1;6;3;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;21;164;0;0;2;1;0;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;10;71;0;0;2;1;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;17;129;0;0;2;1;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;17;110;0;0;0;1;2;2;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;3;16;0;0;3;2;2;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
6;24;214;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
12;79;634;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;60;489;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
17;102;812;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;15;119;0;0;0;6;0;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;5;43;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
1;14;111;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;54;444;0;0;0;6;0;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;5;43;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
2;17;106;0;0;1;6;3;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;5;54;1;0;1;6;0;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;5;55;1;0;1;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;10;73;1;0;1;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;7;64;1;0;1;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;6;54;1;0;1;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;5;27;1;0;2;1);2;9;2;0;0;1;0;0;36;1.5;1;0;0;0;0;0;0
1;9;75;1;0;1;6;9;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;4;46;1;0;1;6;9;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;6;58;1;0;1;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
0;5;52;1;0;3;6;8;2;9;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;6;41;1;0;2;1);2;9;8;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;9;47;1;0;0;2);9;8;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;7;45;0;0;3;6;8;0;4;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;6;37;0;0;3;3;4;5;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
1;4;42;0;0;3;2;5;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
1;11;78;0;0;1;6;3;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;7;54;0;0;0;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
9;39;283;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;53;395;0;0;0;6;0;0;1;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;3;23;0;1;3;0;0;1;3;1;0;2;1;1;0;1.15;0;1;0;0;0;24;0
1;4;33;0;0;3;2;1;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
18;102;698;0;0;3;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;8;52;0;0;1;6;0;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;9;73;0;0;2;6;0;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;11;70;0;0;2;6;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;12;76;0;0;2;6;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
6;25;185;0;0;0;6;2;2;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;12;71;0;0;1;6;2;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
5;14;89;0;0;2;6;0;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
4;32;149;0;0;0;6;2;2;0;0;0;1;0;0;0;1.5;0;0;0;0;11;0;0
0;8;57;0;0;3;6;2;0;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
4;14;105;0;0;3;6;0;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
3;9;58;0;0;0;6;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;8;64;0;0;3;6;2;2;2;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;8;59;0;0;3;6;2;2;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
4;28;195;0;0;0;6;2;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
1;3;19;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
16;82;637;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;10;0;0
20;120;886;0;0;3;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;10;0;0
11;67;494;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;10;0;0
37;170;1303;0;0;0;6;0;0;3;1;0;1;0;0;0;1.5;0;0;0;0;10;0;0
1;3;24;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
6;51;401;0;0;0;6;3;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;2;14;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
11;76;613;0;0;0;6;3;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;2;14;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
8;61;459;0;0;0;6;3;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;2;13;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
7;37;289;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
5;35;278;0;0;0;6;0;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;2;18;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
7;24;203;0;0;0;6;3;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
27;98;796;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
17;85;688;0;0;0;6;0;0;3;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;2;14;0;0;3;2;0;3;0;1;0;2;1;1;0;1.15;0;2;0;0;0;10;0
8;14;94;0;0;0;6;3;0;1;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
0;1;8;0;0;3;6;0;1;0;1;0;2;1;1;0;3;0;1;1;0;0;0;0
9;42;374;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
6;46;443;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
6;20;182;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
2;22;196;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
2;4;31;0;0;1;6;2;0;2;1;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;6;62;0;0;0;1;0;2;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;10;100;0;0;0;1;2;2;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;9;98;0;0;0;1;2;2;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;75;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
